Player,Moment_Tier,Position,mean,count
A'Shawn Robinson,COMMON,DL,8.436363636363636,1320
A.J. Brown,COMMON,WR,31.62014690451207,1906
A.J. Brown,RARE,WR,255.47916666666666,96
A.J. Green,COMMON,WR,8.660649819494585,831
A.J. Green,RARE,WR,47.6875,128
A.J. Moore Jr.,COMMON,DB,7.07962962962963,540
A.J. Terrell,COMMON,DB,8.5,502
AJ Dillon,COMMON,RB,47.51313188364869,3541
Aaron Donald,COMMON,DL,42.96023856858847,503
Aaron Donald,LEGENDARY,DL,1321.3,10
Aaron Donald,RARE,DL,73.76076555023923,209
Aaron Jones,COMMON,RB,23.894874022589054,4604
Aaron Rodgers,COMMON,QB,44.38947696139477,3212
Aaron Rodgers,LEGENDARY,QB,7850.0,4
Aaron Rodgers,RARE,QB,211.34285714285716,210
Adam Butler,COMMON,DL,6.816276202219482,811
Adam Thielen,COMMON,WR,13.177710843373495,1992
Adrian Peterson,COMMON,RB,7.929723502304148,868
Aeneas Williams,RARE,DB,41.689655172413794,116
Ahman Green,RARE,RB,68.24509803921569,102
Aidan Hutchinson,LEGENDARY,DL,838.1666666666666,36
Akiem Hicks,COMMON,DL,10.453725490196078,2550
Albert Okwuegbunam,COMMON,TE,12.435830277632268,1909
Alex Okafor,COMMON,DL,7.126775956284153,915
Alex Singleton,COMMON,LB,8.902697495183045,1038
Alexander Mattison,COMMON,RB,6.414754098360656,610
Ali Marpet,RARE,OL,61.091787439613526,207
Allen Lazard,COMMON,WR,14.858823529411765,1700
Allen Lazard,RARE,WR,72.98319327731092,119
Allen Robinson II,COMMON,WR,8.760508849557523,1808
Alvin Kamara,COMMON,RB,23.771918472986087,3091
Alvin Kamara,RARE,RB,94.31313131313131,99
Amani Oruwariye,RARE,DB,47.8448275862069,232
Amari Cooper,COMMON,WR,30.368768768768767,1665
Amari Cooper,LEGENDARY,WR,865.4,10
Amari Cooper,RARE,WR,42.28373702422145,289
Ambry Thomas,COMMON,DB,14.588441330998249,571
Amon-Ra St. Brown,COMMON,WR,33.462166962699825,2815
Amon-Ra St. Brown,LEGENDARY,WR,1372.0,4
Amon-Ra St. Brown,RARE,WR,102.15670436187399,619
Andre Roberts,RARE,WR,47.28695652173913,115
Andrew Whitworth,COMMON,OL,8.920987654320987,405
Andy Dalton,COMMON,QB,14.291139240506329,4029
Anquan Boldin,RARE,WR,46.12871287128713,202
Anthony Barr,RARE,LB,59.344,125
Antoine Wesley,COMMON,WR,7.522948539638387,719
Antonio Freeman,COMMON,WR,7.797587131367292,746
Antonio Freeman,LEGENDARY,WR,824.5,2
Antonio Gibson,COMMON,RB,12.970011534025375,1734
Arizona Cardinals,COMMON,Team,10.409420289855072,828
Arizona Cardinals,LEGENDARY,Team,1200.0,1
Asante Samuel,RARE,DB,41.15360501567398,319
Ashton Dulin,COMMON,WR,8.742753623188406,1380
Atlanta Falcons,COMMON,Team,10.39471007121058,983
Austin Ekeler,COMMON,RB,47.748010610079575,5278
Austin Ekeler,LEGENDARY,RB,1273.8333333333333,6
Austin Ekeler,RARE,RB,178.3231707317073,328
Azeez Ojulari,COMMON,LB,11.180762852404644,1206
Baker Mayfield,COMMON,QB,14.185528756957329,1078
Baker Mayfield,RARE,QB,59.21412300683371,439
Baltimore Ravens,COMMON,Team,10.714285714285714,686
Baltimore Ravens,RARE,Team,144.54430379746836,79
Ben Roethlisberger,COMMON,QB,13.182692307692308,624
Ben Roethlisberger,LEGENDARY,QB,2138.4,5
Ben Skowronek,COMMON,WR,14.987666034155598,1054
Blake Lynch,COMMON,LB,7.1006451612903225,775
Bobby McCain,COMMON,DB,6.876225490196078,816
Bobby Wagner,RARE,LB,51.67785234899329,149
Boston Scott,COMMON,RB,7.817504655493482,1074
Bradley Chubb,RARE,LB,78.06572769953051,213
Brandin Cooks,RARE,WR,90.1038961038961,154
Brandin Echols,COMMON,DB,8.265785609397945,681
Brandon Aiyuk,COMMON,WR,12.477777777777778,2700
Brandon Aiyuk,RARE,WR,38.57333333333333,75
Brandon McManus,COMMON,K,9.090051457975987,1166
Brandon Powell,RARE,WR,59.46296296296296,54
Braxton Berrios,COMMON,WR,7.225602027883396,789
Braxton Berrios,RARE,WR,59.795918367346935,49
Breece Hall,COMMON,RB,22.490573942186845,2387
Breshad Perriman,LEGENDARY,WR,902.5714285714286,7
Brett Favre,COMMON,QB,54.32219570405728,419
Brett Favre,LEGENDARY,QB,1080.5,4
Brett Favre,RARE,QB,92.58064516129032,93
Brian Burns,COMMON,DL,7.258895705521472,815
Brian Dawkins,RARE,DB,46.79245283018868,318
Brian Johnson,COMMON,K,10.817796610169491,472
Brian Urlacher,COMMON,LB,20.405393457117594,2262
Brian Urlacher,LEGENDARY,LB,891.6153846153846,13
Brock Wright,COMMON,TE,29.191111111111113,3375
Bryan Edwards,RARE,WR,41.69230769230769,91
Bryant Young,LEGENDARY,DL,711.6111111111111,18
Bryant Young,RARE,DL,68.99024390243902,205
Budda Baker,COMMON,DB,7.573363431151241,1329
Budda Baker,RARE,DB,49.61417322834646,127
Buffalo Bills,COMMON,Team,27.833333333333332,1692
Buffalo Bills,RARE,Team,399.5609756097561,41
Byron Leftwich,COMMON,QB,7.544147843942505,487
Byron Murphy Jr.,COMMON,DB,8.268847795163584,703
Byron Pringle,COMMON,WR,7.8024800708591675,1129
C.J. Gardner-Johnson,COMMON,DB,10.327361563517915,614
C.J. Mosley,COMMON,LB,10.916272469252602,2114
C.J. Uzomah,COMMON,TE,7.2897657213316895,811
Cade York,COMMON,K,18.16332726168792,1647
Calvin Johnson,COMMON,WR,10.455339805825243,1030
Cam Akers,COMMON,RB,5.827114427860696,804
Cam Newton,COMMON,QB,7.846817691477885,927
Cam Sims,RARE,WR,39.18674698795181,166
Cameron Heyward,RARE,DL,181.0414673046252,627
Cameron Jordan,RARE,DL,91.68103448275862,116
Cameron Sutton,COMMON,DB,10.908069458631257,1958
Carlos Dunlap,RARE,DL,67.60515021459227,233
Carlos Watkins,RARE,DL,57.92893401015228,197
Carolina Panthers,COMMON,Team,11.373007438894792,941
Carson Wentz,COMMON,QB,19.147720715522215,3466
Carson Wentz,RARE,QB,87.6575682382134,403
Casey Hayward,RARE,DB,42.57943925233645,107
Cedrick Wilson Jr.,COMMON,WR,8.61360544217687,735
CeeDee Lamb,COMMON,WR,43.969359331476326,3949
CeeDee Lamb,RARE,WR,190.46865203761755,638
Chad Johnson,COMMON,WR,8.373143564356436,1616
Chad Johnson,LEGENDARY,WR,655.85,20
Chandler Jones,RARE,LB,53.721311475409834,183
Charles Harris,COMMON,LB,6.949930458970793,719
Charles Tillman,COMMON,DB,18.604849279161204,3052
Charles Tillman,LEGENDARY,DB,698.7,10
Chase Claypool,COMMON,WR,14.765067650676507,1626
Chase Claypool,RARE,WR,51.820689655172416,435
Chase Edmonds,COMMON,RB,11.919030192131748,2186
Chicago Bears,RARE,Team,117.54462242562929,437
Chidobe Awuzie,COMMON,DB,7.439839572192513,748
Chidobe Awuzie,RARE,DB,43.93396226415094,106
Chris Conley,COMMON,WR,6.837871287128713,808
Chris Godwin,LEGENDARY,WR,1324.5,2
Chris Godwin,RARE,WR,123.34307692307692,650
Chris Harris Jr.,COMMON,DB,9.230952380952381,840
Chris Jones,COMMON,DL,12.869992972593113,2846
Chris Miller,COMMON,QB,18.43273691186216,1509
Chris Olave,COMMON,WR,14.420849420849422,1295
Christian Kirk,COMMON,WR,13.25531914893617,1457
Christian McCaffrey,COMMON,RB,45.37347670250896,2790
Christian McCaffrey,RARE,RB,62.18115942028985,276
Christian Watson,COMMON,WR,7.03078677309008,877
Christian Wilkins,RARE,DL,66.13071895424837,153
Chuba Hubbard,COMMON,RB,9.318082788671024,918
Chuck Clark,RARE,DB,44.542857142857144,140
Cincinnati Bengals,COMMON,Team,41.11951219512195,2870
Cincinnati Bengals,LEGENDARY,Team,2029.4,5
Cincinnati Bengals,RARE,Team,174.66216216216216,222
Cliff Branch,LEGENDARY,WR,819.0,6
Cliff Branch,RARE,WR,46.21818181818182,55
Clyde Edwards-Helaire,COMMON,RB,22.1734693877551,2450
Clyde Edwards-Helaire,RARE,RB,57.88686868686869,495
Cole Holcomb,RARE,LB,43.8525641025641,156
Cooper Kupp,COMMON,WR,30.366780432309444,4395
Cooper Kupp,LEGENDARY,WR,3200.0,2
Cooper Kupp,RARE,WR,212.6971153846154,208
Cooper Rush,COMMON,QB,15.75,1332
Cordarrelle Patterson,COMMON,WR,40.13179690313288,2777
Cordarrelle Patterson,RARE,WR,77.01329787234043,376
Courtland Sutton,COMMON,WR,24.144419757306444,5851
Courtland Sutton,RARE,WR,134.56756756756758,148
Cris Carter,COMMON,WR,8.28888888888889,585
Cris Carter,LEGENDARY,WR,799.0,1
Cyril Grayson,COMMON,WR,6.861858190709047,818
D'Andre Swift,COMMON,RB,51.04224914569742,3219
D'Andre Swift,RARE,RB,76.2830626450116,431
D'Ernest Johnson,COMMON,RB,7.339585389930899,1013
D'Onta Foreman,COMMON,RB,12.503538928210313,1978
D.J. Reader,COMMON,DL,6.640816326530612,735
D.J. Reed,RARE,DB,40.677621283255085,639
DJ Chark Jr.,COMMON,WR,7.688888888888889,1575
DJ Moore,COMMON,WR,17.81517094017094,936
DJ Moore,RARE,WR,71.20645161290322,155
DK Metcalf,COMMON,WR,28.519862677783227,2039
DK Metcalf,LEGENDARY,WR,1004.5,4
DK Metcalf,RARE,WR,179.1443298969072,97
Dak Prescott,COMMON,QB,27.670153846153845,1625
Dak Prescott,LEGENDARY,QB,2876.0,3
Dallas Cowboys,COMMON,Team,53.84541774015458,2717
Dallas Goedert,RARE,TE,269.7752808988764,534
Dalvin Cook,LEGENDARY,RB,1485.642857142857,14
Dalvin Cook,RARE,RB,232.64009111617312,878
Dameon Pierce,LEGENDARY,RB,693.2121212121212,33
Damien Harris,COMMON,RB,13.623724489795919,1568
Damien Harris,RARE,RB,60.40119760479042,167
Damiere Byrd,COMMON,WR,8.495657568238213,1612
Daniel Jones,COMMON,QB,18.686344238975817,2812
Daniel Jones,RARE,QB,37.1822429906542,214
Daniel Sorensen,RARE,DB,46.954337899543376,219
Dare Ogunbowale,COMMON,RB,7.12613981762918,658
Darius Leonard,RARE,LB,84.61971830985915,71
Darius Slay Jr.,LEGENDARY,DB,497.5625,16
Darius Slay Jr.,RARE,DB,54.27728613569322,339
Darius Slayton,COMMON,WR,7.209129511677283,942
Darnell Mooney,COMMON,WR,14.098039215686274,2193
Darnell Mooney,RARE,WR,69.62244897959184,98
Darrel Williams,COMMON,RB,7.577211394302848,667
Darrell Henderson,COMMON,RB,12.605048859934854,1228
Darren Waller,COMMON,TE,17.5693341478314,1637
Daunte Culpepper,COMMON,QB,7.3342857142857145,700
Davante Adams,COMMON,WR,74.02835051546391,2328
Davante Adams,LEGENDARY,WR,2776.5,6
Davante Adams,RARE,WR,190.90243902439025,164
David Long Jr.,RARE,DB,41.21264367816092,174
David Long Jr.,RARE,LB,57.79259259259259,270
David Montgomery,COMMON,RB,19.797566158006568,5177
David Njoku,COMMON,TE,16.69968944099379,3220
Davis Mills,COMMON,QB,24.24800456100342,1754
Davis Mills,LEGENDARY,QB,1524.5,2
Davis Mills,RARE,QB,48.20083682008368,239
Dawson Knox,COMMON,TE,12.888183980967487,1261
De'Vondre Campbell,COMMON,LB,17.244616419919247,2972
De'Vondre Campbell,RARE,LB,58.26171875,256
DeSean Jackson,RARE,WR,92.12307692307692,130
DeVante Parker,COMMON,WR,8.63915547024952,1042
DeVante Parker,RARE,WR,31.948453608247423,291
DeVonta Smith,COMMON,WR,21.69311445508436,2193
DeVonta Smith,LEGENDARY,WR,856.15,20
DeVonta Smith,RARE,WR,90.37051792828686,251
Decobie Durant,COMMON,DB,10.008782936010038,797
Deebo Samuel,COMMON,WR,25.202056995928864,4667
Deebo Samuel,LEGENDARY,WR,2032.6666666666667,3
Deebo Samuel,RARE,WR,157.3579766536965,257
Demarcus Lawrence,RARE,DL,89.25714285714285,175
Demarcus Robinson,COMMON,WR,7.633711507293355,1234
Demario Davis,RARE,LB,42.785714285714285,294
Denver Broncos,COMMON,Team,17.672447013487474,519
Denzel Perryman,COMMON,LB,7.559459459459459,740
Denzel Ward,COMMON,DB,19.830016583747927,1206
Denzel Ward,RARE,DB,55.42056074766355,214
Derek Carr,COMMON,QB,32.42459635863964,2911
Derek Carr,RARE,QB,91.0080971659919,247
Derrick Brooks,COMMON,LB,11.952403393025447,2122
Derrick Brooks,RARE,LB,138.33333333333334,6
Derrick Brown,COMMON,DL,7.725742574257426,1010
Derrick Gore,RARE,RB,61.573913043478264,115
Derrick Henry,COMMON,RB,38.550423613009016,3659
Derrick Henry,LEGENDARY,RB,1175.0,9
Derwin James Jr.,COMMON,DB,13.226006191950464,969
Detroit Lions,COMMON,Team,9.019736842105264,760
Detroit Lions,RARE,Team,210.1851851851852,27
Devin Duvernay,RARE,WR,69.91089108910892,404
Devin McCourty,RARE,DB,48.36363636363637,88
Devin Singletary,COMMON,RB,8.504248461763844,3413
Devonta Freeman,COMMON,RB,7.060945273631841,804
Diontae Johnson,COMMON,WR,20.882857142857144,2450
Diontae Johnson,RARE,WR,60.284375,640
Donald Driver,COMMON,WR,20.620405924300602,1823
Donald Driver,RARE,WR,48.64912280701754,57
Donovan Peoples-Jones,COMMON,WR,12.336317851147173,1787
Dont'a Hightower,RARE,LB,52.77272727272727,44
Drake London,COMMON,WR,23.884324324324325,1850
Dre' Bly,RARE,DB,48.26775956284153,183
Dre'Mont Jones,COMMON,DL,8.539948453608247,1552
Drew Lock,COMMON,QB,9.578291814946619,1124
Duron Harmon,COMMON,DB,7.75975975975976,999
Dyami Brown,COMMON,WR,12.044890162368672,2094
Elijah Mitchell,COMMON,RB,14.919507575757576,2112
Elijah Mitchell,LEGENDARY,RB,826.0,9
Elijah Moore,COMMON,WR,13.378875968992247,1032
Evan Engram,COMMON,TE,7.94,1100
Evan McPherson,COMMON,K,13.82392776523702,1329
Evan McPherson,LEGENDARY,K,1397.7142857142858,14
Ezekiel Elliott,RARE,RB,200.21632653061224,245
Fletcher Cox,RARE,DL,57.30952380952381,336
Foster Moreau,COMMON,TE,7.2148337595907925,782
Foye Oluokun,COMMON,LB,9.140845070422536,710
Gabriel Davis,COMMON,WR,49.576301615798926,4456
Gabriel Davis,LEGENDARY,WR,2450.0,1
Gardner Minshew II,COMMON,QB,7.4372955288985825,917
Garrett Bradbury,RARE,OL,59.224489795918366,49
Garrett Wilson,COMMON,WR,20.87183908045977,1740
Geno Smith,COMMON,QB,10.968503937007874,2921
Geno Smith,RARE,QB,39.417910447761194,67
George Kittle,COMMON,TE,15.196526335661694,5297
George Kittle,LEGENDARY,TE,1381.6,5
George Kittle,RARE,TE,94.71502590673575,193
George Pickens,LEGENDARY,WR,922.9677419354839,31
Germaine Pratt,RARE,LB,41.996,250
Green Bay Packers,LEGENDARY,Team,2599.5,2
Green Bay Packers,RARE,Team,176.3294117647059,85
Greg Jennings,RARE,WR,44.8,70
Gregory Rousseau,COMMON,DL,18.170120898100173,1158
Gregory Rousseau,LEGENDARY,DL,1274.0,11
Harrison Butker,COMMON,K,10.190726159230096,1143
Hayden Hurst,COMMON,TE,9.333916083916083,1716
Herman Moore,COMMON,WR,7.8909426987061,541
Houston Texans,COMMON,Team,11.541666666666666,840
Hunter Henry,COMMON,TE,7.466524973432518,941
Hunter Renfrow,COMMON,WR,10.625,1224
Hunter Renfrow,RARE,WR,57.19767441860465,86
Ihmir Smith-Marsette,COMMON,WR,7.8006718924972,893
Indianapolis Colts,COMMON,Team,17.31222385861561,679
Isaiah McKenzie,COMMON,WR,11.537531806615776,1572
J.C. Jackson,COMMON,DB,12.590198863636363,2816
J.J. Watt,RARE,DL,78.63398692810458,153
Ja'Marr Chase,COMMON,WR,53.26975016880486,2962
Ja'Marr Chase,LEGENDARY,WR,4376.0,3
Ja'Marr Chase,RARE,WR,160.94980694980694,259
Jack Jones,COMMON,DB,8.64737793851718,553
Jacksonville Jaguars,LEGENDARY,Team,652.96,25
Jacksonville Jaguars,RARE,Team,150.50694444444446,144
Jacoby Brissett,COMMON,QB,6.300578034682081,1038
Jadeveon Clowney,COMMON,DL,11.793349168646081,842
Jaelan Phillips,RARE,LB,180.95081967213116,61
Jaire Alexander,COMMON,DB,11.630418809698751,1361
Jakeem Grant Sr.,RARE,WR,41.78021978021978,91
Jakobi Meyers,COMMON,WR,8.93482983345402,1381
Jakobi Meyers,RARE,WR,44.57364341085271,129
Jalen Hurts,COMMON,QB,51.7390237251159,3667
Jalen Hurts,RARE,QB,181.28240740740742,216
Jalen Pitre,COMMON,DB,7.592592592592593,432
Jalen Ramsey,COMMON,DB,11.94949494949495,1188
Jalen Ramsey,LEGENDARY,DB,1375.0,2
Jalen Ramsey,RARE,DB,74.2919254658385,161
Jalen Reagor,COMMON,WR,7.66453447050462,1407
Jalen Reeves-Maybin,COMMON,LB,7.15633423180593,742
Jamaal Williams,COMMON,RB,6.497549019607843,816
Jamal Agnew,COMMON,WR,5.779359430604982,562
Jamal Agnew,RARE,WR,42.55,160
Jameis Winston,COMMON,QB,17.025498007968128,3765
Jameis Winston,RARE,QB,38.268595041322314,242
Jamel Dean,RARE,DB,51.88906752411575,622
James Conner,COMMON,RB,14.192922927775085,2063
James Conner,LEGENDARY,RB,1135.0,3
James Robinson,COMMON,RB,10.567816091954024,1740
James Robinson,RARE,RB,41.47249190938511,309
James Washington,RARE,WR,46.59214501510574,331
Jared Cook,COMMON,TE,7.251141552511416,876
Jared Goff,RARE,QB,130.68227424749165,598
Jarvis Landry,COMMON,WR,9.457903780068728,1164
Jarvis Landry,RARE,WR,48.24618736383442,459
Javon Walker,COMMON,WR,10.535866780529462,2342
Javonte Williams,COMMON,RB,41.84359961501444,2078
Javonte Williams,LEGENDARY,RB,1228.5714285714287,7
Javonte Williams,RARE,RB,112.6470588235294,136
Jaylen Waddle,COMMON,WR,42.0259375,3200
Jaylen Waddle,LEGENDARY,WR,2999.0,1
Jaylen Waddle,RARE,WR,188.008547008547,117
Jaylen Watson,RARE,DB,54.274924471299094,331
Jayron Kearse,RARE,DB,55.11155378486056,251
Jeffery Simmons,RARE,DL,55.61196911196911,518
Jelani Woods,COMMON,TE,6.918367346938775,588
Jerick McKinnon,COMMON,RB,10.085610200364298,1647
Jerome Baker,COMMON,LB,12.032531824611032,1414
Jerricho Cotchery,RARE,WR,41.44444444444444,63
Jerry Jeudy,COMMON,WR,20.77184703010578,6145
Jessie Bates III,COMMON,DB,7.905466970387244,878
Jimmie Ward,COMMON,DB,7.727592267135325,1138
Jimmy Garoppolo,COMMON,QB,27.719694338311914,2879
Jimmy Garoppolo,RARE,QB,50.76553672316384,354
Joe Burrow,COMMON,QB,41.652423012652186,4189
Joe Burrow,LEGENDARY,QB,2350.0,2
Joe Burrow,RARE,QB,173.63636363636363,143
Joe Haden,RARE,DB,83.84931506849315,73
Joe Mixon,COMMON,RB,20.85996705107084,3642
Joe Mixon,LEGENDARY,RB,931.3333333333334,6
